Date,Time,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (ppm),NO2 (ppm),O3 (ppm),CO (ppm),VOCs (ppm),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),pH,DO (mg/L),BOD (mg/L),COD (mg/L),Turbidity (NTU),Lead (µg/L),Mercury (µg/L),Arsenic (µg/L),Fecal Coliforms (MPN/100mL),Total Coliforms (MPN/100mL),Distance from Plant,Wind Direction (Plant),Elevation,Proximity to Water Bodies,Historical Pollution Levels,Historical Temperature,Historical Humidity,Historical Wind Speed,Regulatory Data,Industrial Activity,Demographic Data
8/29/2024,6:36 AM,33.7339886,13.38249412,0.066096909,0.07067026,0.078844374,6.705718538,0.049899358,28.99223761,79.50415627,2.175510022,75,8.222435584,6.063954378,7.278795458,18.42106742,9.103159405,3.539161909,1.868497463,3.277629658,183,172,9.866431222,235.3463686,303.3319892,90.37206849,58.53250842,18.93856239,53.86811212,4.214319383,0.947109665,9.911571699,979.912619
11/1/2024,4:22 AM,66.86657129,69.00131092,0.013811191,0.097067636,0.03138211,2.753997367,0.048706628,19.44149477,68.24037773,0.179667697,82,8.953176627,8.319893835,6.312266411,19.35845156,5.910070086,2.758848404,1.004594681,0.329400017,21,332,2.850658031,345.32784,72.7646087,38.40650637,93.50565492,26.86428272,73.73499757,2.468443116,8.06389838,81.8019852,462.0041738
11/17/2024,11:21 PM,3.586801616,48.87860729,0.06826355,0.012865058,0.07188558,1.193713913,0.022504357,33.19996601,77.29041703,0.692835601,218,7.478901913,7.93015756,7.471650865,3.182456809,6.635181018,3.09627841,0.911079378,3.669331409,200,171,7.081223092,16.17318771,382.3619992,93.72085362,72.67024818,23.2291034,51.64789675,0.063596962,2.560093724,14.51636065,405.4626631
9/10/2024,9:17 AM,16.83562741,66.11738515,0.004829839,0.096069265,0.097978553,4.581389639,0.016258663,20.07945091,49.14126027,0.021243673,160,6.12873028,8.943980518,2.416335553,2.286151659,1.135570316,0.449104422,0.402332443,1.907864041,1,469,5.348687603,165.392387,172.8204094,8.243521683,1.132240858,11.45327782,47.32667224,1.6754275,0.713898401,22.36596642,907.4175301
11/11/2024,7:11 PM,87.47854698,58.97596632,0.037731755,0.072703051,0.015781894,1.352369831,0.004674749,25.58727977,45.43785733,0.64167643,181,8.207449746,9.833789509,6.15725714,6.690762377,2.768530432,3.510427142,1.434546428,0.911496942,164,386,1.253016953,94.31968874,47.45744264,10.79274614,26.06710257,31.84068932,61.55335188,1.410229044,8.175073467,5.987819649,632.9255467
8/12/2024,8:11 PM,43.49796814,78.20496822,0.087693562,0.017806858,0.046302283,8.445074746,0.025989614,27.89335364,68.66473165,0.816920498,241,8.468502715,9.44817521,7.227248799,3.52083416,8.892218421,2.731738319,1.878116255,2.795954473,167,381,0.150436439,161.7856517,382.7225791,59.74927666,38.61376266,17.54982025,66.23307991,2.058418819,8.202663888,49.09323442,759.7486598
8/16/2024,6:52 PM,52.35592101,98.86858843,0.060347968,0.099616055,0.030881601,6.56963095,0.086527599,32.1738978,47.09898738,0.458219525,52,7.001593318,7.093982104,0.171960584,10.96221992,6.678116352,2.112703702,0.150649829,4.955037167,44,69,5.674363238,100.6225524,7.202689081,71.39099308,33.12299274,13.916208,68.89777386,4.35936306,3.20524714,7.162191915,244.364067
3/25/2024,2:19 AM,8.601993602,24.04484967,0.022250642,0.010922766,0.061895294,5.120076179,0.035851488,18.36474462,60.7808942,1.471701379,295,8.675992273,6.861714997,4.41988386,13.21376289,4.617933399,4.484955692,1.197228399,2.712991602,141,296,4.997623544,323.2762332,474.4753605,46.87194652,84.92997925,13.69279579,43.83639794,4.470406775,3.023877895,44.91753557,854.8566894
4/18/2024,3:37 AM,88.75287121,93.04367874,0.005319989,0.039959537,0.058815573,4.961993762,0.057736296,12.16293419,79.98976504,1.231445364,121,6.418371789,7.414007834,1.282397733,19.43344133,6.876775408,4.927005941,1.191269489,1.330614956,51,454,8.900485436,184.2049882,248.9249747,53.0437338,80.54863891,17.28797304,55.45130834,4.030758609,5.274913397,16.37846805,962.9099345
1/11/2024,8:54 AM,94.12572839,43.5716791,0.069782735,0.001424042,0.070673214,1.339939556,0.01704681,17.46667649,75.19029841,4.604590835,10,6.702560735,9.757022351,7.90150671,17.15090805,6.412890059,2.740668607,0.23141315,1.03276661,176,365,5.78622287,120.2760032,20.12924242,40.1053095,96.73026857,26.22452819,61.62802253,3.124800827,6.302429786,81.79765284,943.7908761
3/31/2024,9:03 PM,69.61501946,74.87074022,0.058252489,0.097417194,0.043861127,8.203202289,0.076778729,15.29926623,42.32892501,0.073637609,192,6.16966148,7.082994577,3.880902502,16.31616303,6.60277721,0.692956257,0.535685211,0.570792857,68,474,2.123902728,93.8044585,420.2567753,13.52707217,70.44014788,24.18999793,48.76398745,0.117655501,8.834981519,26.12082174,584.3759309
7/16/2024,7:08 AM,56.13888311,97.64287169,0.056619795,0.05715007,0.010561565,9.143130141,0.048481101,34.28872939,40.9559836,4.730479732,96,8.118703725,7.930153608,0.998535376,1.496898152,6.002312458,4.499288648,1.957426184,4.02358786,64,444,1.14243196,225.9747686,170.0123971,65.44808349,88.00984474,24.26993638,61.08346487,2.164835911,2.132302839,28.39248475,18.29380951
8/24/2024,10:40 PM,82.31097994,94.72614512,0.024736736,0.07276824,0.066967344,6.448923022,0.086802715,25.2777986,70.37596582,2.186133491,56,8.485187765,6.412141205,8.208383605,8.094175059,1.967944167,3.015024795,0.476788093,3.883434354,14,50,1.272545121,171.5077258,98.34582209,42.37268597,14.562897,16.09086653,70.31823353,2.963131565,9.052456579,41.50807226,519.8834574
10/23/2024,1:42 PM,43.13861669,53.63655046,0.047006634,0.045547264,0.072273961,5.921319093,0.062763677,21.11787455,37.5995856,0.666657956,353,8.596517259,9.027088025,6.090157974,18.26747609,0.087129576,1.622385622,1.847041127,1.305157271,97,32,9.138626572,171.1647729,446.2069251,74.80466328,47.88926043,21.31345729,66.14597287,1.943856662,9.447385574,56.48940632,181.8846168
9/20/2024,9:15 AM,35.23867601,64.9666875,0.076707926,0.065677339,0.001257021,5.896508212,0.030874224,29.72553232,68.75959618,1.583645333,202,8.690035534,7.301101059,3.766798185,2.44688577,2.863047025,2.618549605,0.526190048,0.080877181,80,399,8.077167349,352.4072287,308.8695594,81.96020565,64.84065856,12.09982017,37.57712535,1.255679586,3.16820935,45.9164647,589.2299069
12/5/2024,4:53 AM,7.50511764,30.50307884,0.01295315,0.017225797,0.01695083,3.643123973,0.003409874,30.31520993,79.3116299,3.966668014,214,7.474251713,6.401614572,5.135609151,13.35516403,1.098047159,1.638175395,1.699891972,2.046530086,1,341,2.419015985,342.0017885,363.0127988,81.87496748,3.779135445,16.8078913,35.46007334,0.145891468,3.578884391,79.64507106,686.2818139
4/17/2024,1:29 PM,76.25927828,67.02829895,0.065409724,0.000263108,0.066828314,5.511337309,0.029262191,19.69662222,70.09062575,1.278655927,255,6.735761582,8.802953932,7.902444916,17.14171175,9.006944534,4.132874319,0.264022778,0.973729289,120,135,6.777707674,350.085541,387.678549,14.11123659,43.1313791,19.07555663,49.10574553,3.962303253,1.241475513,71.24494832,476.9658602
9/17/2024,5:11 PM,77.70541645,68.7158015,0.05458147,0.024984714,0.064201396,8.041919878,0.076547182,31.51305605,65.62344865,4.691349708,341,6.508835542,6.380618594,2.013329984,5.487442241,7.108118777,3.195419273,0.417596568,2.779505009,156,52,3.245703844,42.38659765,357.408634,10.86154812,45.92213211,18.00258469,39.23070083,0.980349535,5.762740665,99.84606673,321.2466663
1/1/2024,8:46 PM,17.17383364,87.26032926,0.0740795,0.080353588,0.09572425,2.109039902,0.045513482,23.47468723,47.80856587,3.175789301,169,8.867560282,7.324157309,6.583310291,3.598702352,9.73987724,1.577213179,0.333392274,4.84643548,15,35,6.380981488,42.97695489,301.0814257,57.65738796,1.066523753,27.60807156,43.1231243,1.171239325,0.293252149,96.50674134,132.8940057
9/19/2024,3:24 AM,17.17664063,82.7099736,0.090618294,0.098522423,0.05582039,7.691005128,0.009248683,20.85750583,68.71755478,0.633142119,334,7.095407517,9.313940454,5.318376788,6.468750167,5.889959578,3.125414681,1.988534501,1.871291713,142,219,7.420828084,55.99063675,142.6253299,10.36634074,97.9509863,18.1714401,54.15576938,1.320641118,0.317071802,26.34781038,749.2191076
8/24/2024,6:05 PM,37.6247818,34.8696527,0.009915984,0.0094011,0.096720729,6.228824715,0.018947142,20.77412428,53.2340098,1.328769261,354,6.500346673,8.602546157,3.302753442,0.111509767,6.430128174,1.724194359,1.509725584,4.623251669,9,275,6.451567867,45.3538102,282.2119354,13.87408017,65.51438348,14.0025868,58.09330534,1.92382914,3.667823971,6.384479414,514.7974669
6/27/2024,1:06 PM,97.53967486,65.04093496,0.069024626,0.086376741,0.029464953,4.367083456,0.010896847,31.94955566,59.56529751,1.705344949,232,7.771657459,8.879657715,6.855609045,14.66026207,8.499242203,2.974128073,1.373844878,2.425459713,139,133,3.274376379,117.8831844,42.34596864,15.36240065,90.25509988,21.08131962,67.74577406,0.155527856,6.940228333,63.20018276,36.35311092
2/4/2024,3:54 PM,19.31552183,38.94725093,0.010082321,0.049856078,0.019545172,5.442184031,0.080215228,11.00429695,45.45487708,0.672229595,267,7.896298774,6.224537615,7.439657256,12.92536218,5.394187627,0.051287927,0.310623387,2.316127864,26,38,6.167996191,67.30135309,345.0036489,25.30431315,47.03185416,25.87020724,62.9544325,3.4986329,0.064472087,84.13695785,11.19093296
1/30/2024,4:00 PM,60.73198874,83.38225229,0.073000409,0.093961865,0.099048424,1.758305132,0.081993681,28.28154278,65.73216535,2.962278897,158,8.086050936,8.108831099,3.818311478,3.301717096,4.524273977,0.966694396,0.173368406,1.876348874,97,336,5.808936673,10.16081727,125.3608907,93.90626799,33.73382451,27.57619797,52.13671935,1.452970963,3.14829524,13.1960145,242.2434183
9/26/2024,6:01 AM,45.83705937,5.044120447,0.00222268,0.008608545,0.08509744,5.776644907,0.084267756,21.31476839,62.77603081,1.952215565,135,6.771704306,9.445773797,1.065595241,0.232416828,3.727544909,0.225236988,1.888026477,3.229167971,9,438,2.934944245,343.2220681,10.31914521,57.39450512,35.54943482,22.1402485,40.52742353,2.370832161,0.947791464,36.51679663,741.1913246
11/22/2024,11:01 AM,57.2040009,27.14464803,0.051363594,0.081724177,0.083371819,0.885893366,0.028468545,17.66296778,30.59970666,2.244198102,205,7.399045134,9.663840297,4.0234309,1.859848587,7.942967958,1.090191649,1.43539502,2.625989281,16,492,7.034312416,276.7746586,468.3659604,67.27302001,68.4102754,11.55739089,73.24474492,3.842191157,1.110470842,5.00426035,898.4562873
4/27/2024,9:38 AM,85.96351595,83.3800639,0.00202181,0.008503123,0.030736614,0.395279515,0.080354736,27.45750527,41.54133103,2.517846501,17,8.653331806,9.923278783,8.64209159,1.262675797,7.826953937,0.872606788,1.473428341,0.398010267,46,148,5.85827671,196.112602,121.7688544,3.882064974,49.29624291,20.68369067,55.35609895,1.928978368,0.503224318,33.55084928,194.2230573
12/4/2024,4:11 PM,96.59044963,58.26996091,0.086871086,0.091998243,0.060118469,9.638495113,0.012416285,29.7919021,62.98479589,4.531392622,187,7.491199218,7.199224609,5.85561647,2.585599997,8.77051877,2.353134465,0.235818817,0.19023155,195,303,3.28646511,114.4144735,97.70122995,9.54332877,98.49895072,19.87023223,75.9667695,1.222485221,8.781879942,13.88182783,32.95195242
3/5/2024,4:38 PM,72.69632355,3.607902838,0.079458753,0.059148006,0.006328741,5.713310785,0.083295853,29.57258601,35.49049474,1.0719228,7,8.463245347,8.008351145,6.474046926,17.31606684,8.313927952,4.180785008,1.911259512,0.335879399,174,221,1.375223167,174.7429071,30.16615704,97.67472111,33.51769809,29.06974977,77.72607764,3.859630934,9.840092392,71.90155006,281.2965813
5/1/2024,11:31 AM,90.25260832,57.50966864,0.073839691,0.068089254,0.008704559,2.653700132,0.049107314,21.63408645,77.59559056,2.844484188,250,8.724692985,6.454209659,9.86446763,5.671136361,9.840763594,0.071288906,1.658150468,4.677162918,13,99,4.659188002,119.210995,53.97592578,53.97224356,47.52668689,30.7270704,49.12241627,1.41190642,2.76738927,59.40681071,792.4967006
4/5/2024,2:55 AM,50.73361971,84.20125265,0.03258594,0.08694453,0.027385191,8.43621839,0.067406202,22.9415121,44.34629437,0.303597534,335,7.418406951,7.495548481,0.645497853,12.84732364,3.597988268,4.814150862,0.432004786,4.982395377,80,58,1.448703723,285.7808039,2.428790491,58.35319777,17.3055687,11.79078462,35.12689855,4.831972023,5.348320557,92.64653976,540.6028695
12/28/2024,4:31 PM,64.56859638,69.32390091,0.087376862,0.033799754,0.097893798,2.250462474,0.079795973,11.24502111,36.30687277,0.749839313,126,7.279156987,7.315336548,7.020787179,12.4899814,4.961332133,4.859780909,1.687883464,1.157942217,12,229,8.242905014,142.4056951,232.0797139,46.8610975,72.42977619,20.88819629,74.80116851,4.087672781,3.393467092,45.87775714,846.9422849
10/29/2024,5:31 AM,14.62573175,10.6313734,0.047813397,0.071725262,0.084853358,5.282757962,0.014458117,11.9093431,55.95802,0.899024015,57,6.457745625,7.377679458,4.967578186,14.19277533,4.170752046,3.263053415,0.517525732,1.264419238,195,403,3.002758083,316.6430736,69.80421425,22.54051849,60.03246664,10.36900125,77.42343788,1.145461433,0.468488681,45.50981953,435.8464404
9/4/2024,3:13 PM,54.48912663,28.51514034,0.000733207,0.081840641,0.046646143,9.503243587,0.080811311,27.02773205,67.29638566,2.748306688,25,6.672301631,9.080594542,7.7940443,8.820275436,1.84429273,2.451962363,0.228038328,1.234477354,96,453,5.151601838,289.8191332,378.0972566,66.61788296,15.45964745,16.9396723,35.32212304,1.315140529,9.480066259,82.32429665,266.1231661
8/17/2024,9:40 PM,66.29948498,45.15789205,0.02765469,0.004472135,0.094913658,8.404532237,0.086495607,32.27844555,58.71575214,1.981529748,173,7.571228924,9.472503337,9.066964942,12.25607809,3.35218866,0.410846154,0.780424728,3.861002631,135,240,5.91700921,312.7889147,489.9859302,3.31485328,25.88973845,26.33235142,45.49242051,2.542064794,5.48359745,43.55387684,517.9583787
6/19/2024,1:27 AM,43.38550264,42.30945824,0.069173507,0.053719688,0.037921969,5.271039136,0.0918422,31.06454233,55.74703066,1.765159363,177,6.846254677,8.466703402,1.637605012,11.7271164,1.267031337,2.308828508,1.665467024,4.189092549,62,468,9.342794882,40.41323328,275.658868,40.40985142,27.44658261,29.28444217,77.47439952,0.776686075,0.878093427,27.77372614,797.915956
4/20/2024,8:34 AM,1.723131235,6.320164678,0.042384497,0.053806907,0.041775023,5.633437644,0.085099369,12.52927594,62.19398791,0.657565952,100,8.012852631,8.362140092,3.00820081,14.5802353,8.00433022,4.98221621,0.990734626,4.595602537,94,355,1.261506488,338.4745506,447.7267881,1.412099196,60.46352116,21.13495318,72.25266649,1.717229043,4.030593729,25.52775993,99.1057892
5/15/2024,3:51 PM,1.417283677,79.72507333,0.065344117,0.098776254,0.023723586,8.383555772,0.087268426,31.48865278,37.49017178,0.674932754,0,7.203193498,8.550345093,8.452574947,16.98879816,6.185387083,3.131785505,0.34083332,2.036831348,91,487,5.789257624,211.7746647,83.91500738,39.16121231,65.05781235,25.06696806,56.51188668,4.284389031,7.824983261,84.74248764,324.4536032
12/29/2024,6:02 PM,15.90069057,46.54195946,0.025661441,0.0563365,0.048434835,6.469240186,0.067262731,18.43688844,39.59422587,0.53150929,322,6.800072047,7.125445874,0.942713112,2.951897579,3.866124534,0.344342149,1.587484149,4.794189434,16,23,1.767056675,15.63725868,496.6283825,47.55909099,78.70917013,10.7252959,72.43481491,1.319618261,9.623485929,61.8243214,414.8255327
6/13/2024,4:37 AM,0.983515273,61.20787724,0.077407695,0.075060474,0.011460805,0.766574401,0.092688512,34.00362297,49.50173638,1.366238503,90,6.743802441,8.485317784,3.866828444,19.65006861,1.94585407,4.109555188,1.596547944,2.076549316,71,60,4.271441214,239.7752237,331.9104151,17.55435938,4.497518759,16.46943632,67.81790034,2.774672972,1.724006384,21.21365371,74.00918209
3/14/2024,6:24 AM,48.47381098,8.819018133,0.067796332,0.045360594,0.061782129,6.545358888,0.007377992,17.63134499,47.89232136,0.832927713,220,7.030008396,7.740463531,4.128990322,8.934483445,5.27104548,1.887283126,1.45788872,2.765050757,31,386,3.837549772,178.6498675,14.85379629,78.37317955,69.86006918,34.25069149,72.01820901,3.259157361,0.467185964,95.11581638,277.051147
7/20/2024,8:29 PM,96.97653871,8.123441784,0.01374896,0.084866396,0.093972861,9.289223128,0.015877238,16.55678849,56.67748535,4.956138112,33,6.722611842,6.550222136,0.216800077,3.367675228,6.036033504,1.739125513,1.963890078,2.449007125,161,344,9.806738277,237.1894559,390.2433887,70.63871239,85.01827878,31.2371683,60.93163085,1.049029407,8.27627322,68.14107586,466.7184318
1/28/2024,8:26 AM,41.21706222,89.2300115,0.091481527,0.001127729,0.048931239,6.058245999,0.0875425,31.94335231,64.76971954,0.674880781,244,8.868172367,7.205236742,8.216228238,15.53656249,4.331357356,3.620369442,0.65484588,0.641852444,70,338,9.252088212,302.4516174,1.027882244,94.83490634,78.8913192,13.17841122,54.936973,4.58260433,4.021084794,60.52316902,528.0153485
9/12/2024,1:05 PM,8.793106634,22.51695903,0.062332548,0.070977334,0.030916378,1.500751335,0.04844939,18.23392813,68.5423494,3.741654665,226,8.036275596,8.407052666,6.932490728,3.44829961,3.880736421,3.862237558,1.432202702,4.601997164,1,163,5.236670256,292.2209624,144.4666528,69.8495786,62.18921014,31.80260379,65.71031612,1.722394961,6.652764425,25.74434215,39.6351823
10/1/2024,9:23 PM,19.04873355,55.00009246,0.098688976,0.051055759,0.00694364,1.851371438,0.020925325,18.41550349,37.50352855,4.870524848,63,8.736682133,6.877854307,3.149254589,11.50099755,0.286377079,0.534737515,0.01438706,2.000454005,173,328,9.238787979,304.526784,136.2106016,98.15129083,68.30298599,16.12960328,70.12270594,1.445741966,7.833090963,10.58658053,388.7917876
1/15/2024,7:17 AM,85.92563876,79.41765882,0.059431634,0.003424382,0.036930204,1.541121822,0.060585103,27.00580939,67.77200769,3.152386653,37,6.421885719,8.37723182,7.002449453,7.370481824,8.732292694,2.542134161,0.990643235,2.995278667,33,250,2.656478165,41.63534054,464.9119383,60.94440977,1.291269619,24.85203628,56.88315759,0.942726122,9.839779944,14.51661444,998.9885845
12/25/2024,2:42 PM,59.37009253,82.89355409,0.071917305,0.033660352,0.068262462,9.793027176,0.092463627,31.37578217,56.01003889,0.715383007,263,8.753534511,9.975606773,4.423316536,11.28533142,6.979853156,4.269063378,0.095602771,2.117429617,49,269,9.39693019,88.25033477,251.3351304,67.21766186,16.58567808,25.490926,39.42423735,0.832987559,2.233231342,76.11409151,383.7403471
6/5/2024,2:42 PM,80.8912306,61.05016496,0.016849736,0.009142982,0.033447542,7.980655986,0.05514386,21.51463666,31.34503085,4.174034102,132,8.630690154,7.527590609,3.577563321,12.79013509,8.135851115,4.052860396,1.389094989,2.693149273,79,95,1.885701434,61.26313042,62.50798269,75.34876328,21.57831008,23.15625928,30.77561702,3.837379827,6.906490244,46.83050723,276.4464371
3/29/2024,1:58 AM,41.89995393,28.9904039,0.065198573,0.033904564,0.080637981,6.245678841,0.022081716,32.85178232,78.18511866,0.76472649,4,8.521027907,6.705606349,4.845542253,0.968923512,9.858193065,2.53246992,0.610563057,1.428162216,39,408,5.081383308,1.190925882,190.6748342,56.8335743,68.00272406,25.3380201,58.12219484,2.88413395,9.40127703,30.76270595,979.7631724
7/6/2024,5:28 AM,58.57247485,64.79529174,0.009677071,0.090204356,0.0106216,6.902431102,0.044278233,12.52191822,44.19311689,0.922756119,297,6.766349898,8.842416281,2.790575062,4.525119461,7.462015503,2.042665755,1.090666648,1.887442131,45,82,9.813463383,140.9332772,228.9953441,11.00043222,89.48274268,21.44520398,74.60804211,1.251712225,9.684812319,98.1757175,127.560625
5/11/2024,12:49 PM,23.65983607,60.80896199,0.056902308,0.085228318,0.029183306,2.247831444,0.036187086,14.77041189,32.01286956,2.306208809,44,6.261422854,9.115296113,6.854956733,0.318031011,9.615566377,0.183626913,1.973026403,1.324747238,10,138,3.602330766,24.18602206,345.8339869,81.25333131,73.22512927,18.32677818,59.90891432,2.287183776,4.619048074,82.18934408,636.8695885
